CustomerID,InvoiceDate,Quantity,Price,InvoiceNo,StockCode,Description,monetary_value
10081,2022-12-15,2,77.1,INV-81882,SKU-4166,Product 49,154.2
10082,2021-04-19,4,56.36,INV-58179,SKU-7482,Product 39,225.44
10082,2021-06-12,4,68.74,INV-74213,SKU-8655,Product 62,274.96
10082,2021-07-30,7,46.58,INV-39420,SKU-3819,Product 15,326.06
10082,2021-09-11,6,71.48,INV-54700,SKU-1264,Product 9,428.88
10082,2021-10-23,2,56.03,INV-28482,SKU-9444,Product 70,112.06
10082,2022-01-30,6,80.4,INV-64165,SKU-8604,Product 86,482.40000000000003
10082,2022-03-22,2,60.83,INV-54086,SKU-3376,Product 77,121.66
10082,2022-05-05,3,81.8,INV-30838,SKU-7770,Product 4,245.39999999999998
10082,2022-06-27,3,93.52,INV-11524,SKU-4766,Product 9,280.56
10082,2022-07-04,7,55.65,INV-40190,SKU-4400,Product 29,389.55
10082,2022-09-03,5,31.47,INV-73841,SKU-5291,Product 45,157.35
10082,2022-09-05,7,79.97,INV-17018,SKU-5270,Product 24,559.79
10082,2022-10-26,6,78.37,INV-84954,SKU-9441,Product 84,470.22
10082,2022-11-17,6,92.44,INV-94757,SKU-3386,Product 28,554.64
10083,2022-02-18,4,17.19,INV-43489,SKU-8700,Product 95,68.76
10083,2022-10-22,1,41.89,INV-71901,SKU-6703,Product 12,41.89
10083,2022-12-28,1,17.72,INV-46853,SKU-8588,Product 81,17.72
10084,2021-01-30,8,179.65,INV-99971,SKU-3019,Product 31,1437.2
10084,2021-04-13,6,71.71,INV-25542,SKU-3887,Product 86,430.26
10084,2021-05-04,4,53.58,INV-60021,SKU-4521,Product 91,214.32
10084,2021-05-07,12,73.96,INV-31859,SKU-4669,Product 87,887.52
10084,2021-05-30,13,171.94,INV-74042,SKU-8621,Product 23,2235.22
10084,2021-06-26,3,61.86,INV-71957,SKU-9058,Product 44,185.57999999999998
10084,2021-08-25,6,134.48,INV-17787,SKU-4945,Product 19,806.8799999999999
10084,2021-12-05,14,116.43,INV-28714,SKU-2759,Product 33,1630.02
10084,2022-01-26,13,71.75,INV-86693,SKU-8740,Product 61,932.75
10084,2022-02-27,7,98.54,INV-81051,SKU-4985,Product 80,689.7800000000001
10084,2022-04-19,10,176.15,INV-37257,SKU-2650,Product 69,1761.5
10084,2022-05-20,14,106.17,INV-35976,SKU-6557,Product 88,1486.38
10084,2022-06-10,5,190.08,INV-40008,SKU-6723,Product 81,950.4000000000001
10084,2022-06-28,10,59.87,INV-28731,SKU-1645,Product 24,598.6999999999999
10084,2022-08-21,9,178.3,INV-86610,SKU-2416,Product 1,1604.7
10084,2022-08-27,3,69.93,INV-42908,SKU-1719,Product 78,209.79000000000002
10084,2022-09-24,4,162.39,INV-50767,SKU-3292,Product 57,649.56
10084,2022-10-12,10,89.26,INV-62016,SKU-5177,Product 48,892.6
10084,2022-12-11,7,69.78,INV-40628,SKU-7265,Product 41,488.46000000000004
10084,2022-12-26,6,83.55,INV-81978,SKU-7420,Product 48,501.29999999999995
10085,2021-01-07,2,98.99,INV-57574,SKU-2443,Product 28,197.98
10085,2021-05-29,6,67.03,INV-67505,SKU-2781,Product 68,402.18
10085,2021-06-10,5,88.7,INV-72419,SKU-6869,Product 54,443.5
10085,2021-06-12,7,31.58,INV-22654,SKU-8511,Product 40,221.06
10085,2021-08-11,2,68.85,INV-86553,SKU-6372,Product 58,137.7
10085,2021-09-21,2,65.07,INV-14693,SKU-9806,Product 83,130.14
10085,2021-10-03,7,61.68,INV-86181,SKU-9102,Product 10,431.76
10085,2021-12-16,6,62.33,INV-19678,SKU-5864,Product 28,373.98
10085,2021-12-31,4,95.15,INV-68051,SKU-8611,Product 14,380.6
10085,2022-04-14,2,73.59,INV-42996,SKU-9970,Product 63,147.18
10085,2022-05-21,5,67.92,INV-29450,SKU-3680,Product 90,339.6
10085,2022-10-02,6,77.69,INV-22232,SKU-2466,Product 72,466.14
10086,2021-01-19,3,46.43,INV-76561,SKU-3051,Product 38,139.29
10086,2021-06-20,5,79.46,INV-96371,SKU-5925,Product 43,397.29999999999995
10086,2021-11-11,3,46.33,INV-32741,SKU-3247,Product 21,138.99
10086,2022-01-28,7,93.87,INV-69843,SKU-4361,Product 96,657.09
10086,2022-11-08,5,74.35,INV-41075,SKU-6392,Product 68,371.75
10087,2021-01-11,3,19.67,INV-99809,SKU-8491,Product 79,59.010000000000005
10087,2021-06-30,1,23.97,INV-17753,SKU-9741,Product 86,23.97
10087,2021-09-17,4,47.14,INV-50970,SKU-6139,Product 23,188.56
10087,2021-11-05,2,33.11,INV-22905,SKU-7090,Product 98,66.22
10087,2021-12-18,3,14.54,INV-27991,SKU-9912,Product 16,43.62
10087,2022-03-26,2,33.57,INV-11511,SKU-5081,Product 47,67.14
10087,2022-05-31,1,38.61,INV-67061,SKU-1921,Product 75,38.61
10087,2022-06-20,3,10.77,INV-89478,SKU-9272,Product 18,32.31
10087,2022-09-05,3,21.29,INV-65723,SKU-2946,Product 84,63.87
10087,2022-09-30,2,34.79,INV-18652,SKU-2396,Product 23,69.58
10088,2021-08-11,3,29.15,INV-87510,SKU-9866,Product 11,87.44999999999999
10088,2022-09-23,1,50.13,INV-11066,SKU-9287,Product 27,50.13
10089,2021-02-16,1,11.23,INV-31468,SKU-2573,Product 48,11.23
10089,2021-03-29,3,30.36,INV-34514,SKU-7196,Product 2,91.08
10089,2021-04-17,2,19.68,INV-44575,SKU-1418,Product 84,39.36
10089,2022-01-13,3,21.54,INV-36515,SKU-8378,Product 18,64.62
10089,2022-01-15,2,37.64,INV-85103,SKU-9859,Product 9,75.28
10089,2022-08-19,3,27.11,INV-31310,SKU-9980,Product 79,81.33
10090,2021-02-16,3,29.29,INV-61290,SKU-3196,Product 30,87.87
10090,2022-01-17,4,30.48,INV-17826,SKU-2329,Product 54,121.92
10090,2022-02-01,3,42.14,INV-20704,SKU-5514,Product 87,126.42
10091,2021-03-28,1,15.93,INV-66470,SKU-8483,Product 37,15.93
10091,2021-09-10,1,41.74,INV-69790,SKU-3261,Product 34,41.74
10092,2021-08-02,2,29.56,INV-12074,SKU-8825,Product 18,59.12
10092,2021-08-10,2,11.16,INV-26651,SKU-1434,Product 66,22.32
10092,2022-01-27,1,11.79,INV-34198,SKU-8735,Product 75,11.79
10092,2022-02-02,2,16.09,INV-38314,SKU-3731,Product 40,32.18
10092,2022-07-12,4,25.66,INV-82018,SKU-6325,Product 58,102.64
10092,2022-07-21,1,39.21,INV-78659,SKU-3307,Product 58,39.21
10092,2022-12-27,4,42.78,INV-10605,SKU-4677,Product 68,171.12
10093,2021-01-20,5,108.17,INV-34657,SKU-6656,Product 8,540.85
10093,2021-02-16,8,131.48,INV-26820,SKU-2809,Product 19,1051.84
10093,2021-03-05,7,58.62,INV-65833,SKU-8015,Product 79,410.34
10093,2021-05-21,6,65.62,INV-66064,SKU-9552,Product 26,393.72
10093,2021-06-05,12,177.64,INV-78625,SKU-8165,Product 43,2131.68
10093,2021-06-17,7,79.5,INV-73179,SKU-7450,Product 21,556.5
10093,2021-08-11,11,59.51,INV-62168,SKU-9166,Product 90,654.61
10093,2021-09-13,9,120.6,INV-77551,SKU-3800,Product 27,1085.3999999999999
10093,2021-10-23,4,138.09,INV-31585,SKU-6397,Product 54,552.36
10093,2021-11-10,8,204.85,INV-74694,SKU-2681,Product 61,1638.8
10093,2021-12-01,11,178.84,INV-25954,SKU-1559,Product 22,1967.24
10093,2022-01-31,4,80.05,INV-49632,SKU-5022,Product 38,320.2
10093,2022-04-03,13,167.45,INV-74372,SKU-3220,Product 4,2176.85
10093,2022-04-03,13,190.11,INV-37855,SKU-7964,Product 23,2471.4300000000003
10093,2022-07-12,7,158.93,INV-56541,SKU-4838,Product 86,1112.51
10093,2022-08-04,3,131.38,INV-10740,SKU-7470,Product 37,394.14
10093,2022-08-25,13,122.99,INV-22914,SKU-8536,Product 32,1598.87
10093,2022-09-20,9,122.93,INV-42007,SKU-7360,Product 61,1106.3700000000001
10093,2022-10-23,12,193.78,INV-23555,SKU-1391,Product 84,2325.36
10093,2022-10-30,5,64.45,INV-69429,SKU-5549,Product 38,322.25
10093,2022-11-09,12,171.11,INV-35008,SKU-2176,Product 21,2053.32
10093,2022-11-10,14,65.04,INV-72515,SKU-2884,Product 75,910.5600000000001
10093,2022-11-18,4,63.2,INV-95934,SKU-1878,Product 82,252.8
10093,2022-11-24,11,128.43,INV-74091,SKU-9459,Product 90,1412.73
10093,2022-12-03,14,68.37,INV-54935,SKU-7123,Product 21,957.1800000000001
10093,2022-12-19,8,71.57,INV-78872,SKU-9157,Product 13,572.56
10094,2021-09-05,2,15.77,INV-85224,SKU-8086,Product 2,31.54
10094,2022-02-08,1,51.5,INV-81296,SKU-8260,Product 67,51.5
10094,2022-04-11,2,25.78,INV-24626,SKU-8951,Product 50,51.56
10095,2022-02-02,2,41.62,INV-87283,SKU-5409,Product 89,83.24
10095,2022-11-01,3,34.12,INV-77321,SKU-3633,Product 61,102.35999999999999
10096,2021-01-17,4,27.64,INV-92961,SKU-6112,Product 68,110.56
10096,2021-05-08,3,38.15,INV-93137,SKU-2485,Product 56,114.44999999999999
10096,2021-08-24,4,26.34,INV-75792,SKU-1671,Product 3,105.36
10096,2022-02-01,1,31.4,INV-46961,SKU-9984,Product 38,31.4
10096,2022-05-23,1,38.89,INV-87987,SKU-6560,Product 79,38.89
10096,2022-10-02,1,34.25,INV-58028,SKU-8618,Product 53,34.25
10096,2022-11-05,2,19.38,INV-18678,SKU-7294,Product 47,38.76
10097,2021-06-20,4,35.48,INV-23594,SKU-4684,Product 8,141.92
10097,2021-07-10,1,24.63,INV-73645,SKU-6906,Product 53,24.63
10097,2021-09-08,3,16.19,INV-55493,SKU-5047,Product 50,48.57000000000001
10097,2021-10-20,3,38.84,INV-39500,SKU-1266,Product 77,116.52000000000001
10097,2022-01-16,1,48.87,INV-72809,SKU-7044,Product 69,48.87
10097,2022-02-05,2,22.04,INV-54569,SKU-2344,Product 74,44.08
10098,2021-01-04,2,25.06,INV-16553,SKU-7830,Product 37,50.12
10098,2021-04-13,2,41.68,INV-20943,SKU-1244,Product 93,83.36
10098,2022-06-21,4,39.92,INV-37640,SKU-6667,Product 2,159.68
10098,2022-10-08,3,40.08,INV-89054,SKU-1438,Product 37,120.24
10098,2022-11-23,3,15.47,INV-70033,SKU-6257,Product 83,46.410000000000004
10099,2022-10-24,3,14.99,INV-17806,SKU-1757,Product 87,44.97
10099,2022-11-21,2,18.92,INV-26150,SKU-6710,Product 45,37.84
10100,2021-05-03,3,10.99,INV-56610,SKU-3145,Product 7,32.97
10100,2022-01-14,4,28.35,INV-24060,SKU-2489,Product 40,113.4
10100,2022-01-16,4,26.67,INV-55237,SKU-9262,Product 44,106.68
10100,2022-02-01,2,14.7,INV-62839,SKU-6801,Product 16,29.4
10100,2022-06-25,1,16.29,INV-62476,SKU-1954,Product 98,16.29
10101,2021-01-20,5,49.14,INV-52292,SKU-5753,Product 43,245.7
10101,2021-02-08,2,93.24,INV-87167,SKU-4167,Product 5,186.48
10101,2021-03-10,6,59.36,INV-15295,SKU-5076,Product 61,356.15999999999997
10101,2021-05-12,5,73.59,INV-72907,SKU-2060,Product 92,367.95000000000005
10101,2021-07-04,2,73.47,INV-94536,SKU-9882,Product 5,146.94
10101,2021-08-18,4,67.12,INV-33900,SKU-5941,Product 85,268.48
10101,2021-08-31,6,41.27,INV-89557,SKU-6724,Product 19,247.62
10101,2021-09-28,5,80.27,INV-32703,SKU-9640,Product 80,401.34999999999997
10101,2021-10-18,7,33.6,INV-78203,SKU-7034,Product 16,235.20000000000002
10101,2021-12-08,5,67.16,INV-35150,SKU-2324,Product 53,335.79999999999995
10101,2021-12-10,3,68.89,INV-93029,SKU-4771,Product 96,206.67000000000002
10101,2022-02-11,3,68.73,INV-94517,SKU-1901,Product 45,206.19
10101,2022-06-03,5,36.52,INV-60738,SKU-5680,Product 72,182.60000000000002
10101,2022-06-30,6,55.96,INV-99091,SKU-1315,Product 54,335.76
10101,2022-07-19,4,99.74,INV-65189,SKU-6256,Product 24,398.96
10101,2022-11-01,6,33.26,INV-38091,SKU-2342,Product 57,199.56
10101,2022-11-30,6,62.32,INV-82239,SKU-1747,Product 55,373.92
10101,2022-12-09,6,39.83,INV-38114,SKU-9625,Product 66,238.98
10102,2021-01-29,4,28.62,INV-27451,SKU-1744,Product 3,114.48
10102,2021-03-27,3,34.45,INV-22045,SKU-3346,Product 76,103.35000000000001
10102,2021-04-13,1,41.87,INV-90244,SKU-8529,Product 4,41.87
10102,2021-07-02,2,19.77,INV-60697,SKU-2437,Product 25,39.54
10103,2021-01-23,5,67.49,INV-96120,SKU-5791,Product 74,337.45
10103,2021-02-09,2,40.54,INV-34265,SKU-8715,Product 95,81.08
10103,2021-03-11,7,58.42,INV-54844,SKU-8261,Product 63,408.94
10103,2021-04-01,7,67.78,INV-35762,SKU-2834,Product 29,474.46000000000004
10103,2021-06-14,2,38.84,INV-14949,SKU-7572,Product 58,77.68
10103,2021-07-27,7,59.01,INV-55474,SKU-4620,Product 8,413.07
10103,2021-11-29,5,60.29,INV-41657,SKU-3078,Product 22,301.45
10103,2022-01-29,6,75.43,INV-90957,SKU-6167,Product 82,452.58000000000004
10103,2022-03-01,3,32.39,INV-80514,SKU-9698,Product 78,97.17
10103,2022-03-12,3,50.78,INV-24318,SKU-2782,Product 60,152.34
10103,2022-03-23,2,42.86,INV-80404,SKU-1012,Product 19,85.72
10103,2022-07-04,2,43.63,INV-45966,SKU-2364,Product 6,87.26
10103,2022-07-24,3,92.81,INV-76722,SKU-8581,Product 50,278.43
10103,2022-07-29,7,95.2,INV-24826,SKU-3524,Product 64,666.4
10103,2022-11-24,6,41.18,INV-19472,SKU-4727,Product 37,247.07999999999998
10104,2021-06-22,2,34.03,INV-53779,SKU-5111,Product 51,68.06
10104,2021-09-10,3,36.87,INV-47145,SKU-8058,Product 55,110.60999999999999
10104,2022-09-10,3,23.75,INV-86477,SKU-7308,Product 34,71.25
10105,2021-12-23,2,38.54,INV-66574,SKU-5524,Product 50,77.08
10105,2022-05-23,4,24.03,INV-54830,SKU-3839,Product 3,96.12
10105,2022-07-26,1,50.7,INV-38671,SKU-7101,Product 70,50.7
10106,2021-01-17,11,118.35,INV-50612,SKU-7111,Product 11,1301.85
10106,2021-01-26,5,100.68,INV-40825,SKU-6204,Product 86,503.40000000000003
10106,2021-02-04,8,149.9,INV-69267,SKU-9508,Product 97,1199.2
10106,2021-02-22,12,121.14,INV-98444,SKU-6899,Product 71,1453.68
10106,2021-06-15,11,153.88,INV-16589,SKU-7849,Product 68,1692.6799999999998
10106,2021-07-24,13,171.61,INV-40924,SKU-8008,Product 57,2230.9300000000003
10106,2021-08-04,12,159.48,INV-12176,SKU-3338,Product 64,1913.7599999999998
10106,2021-08-06,8,180.08,INV-46763,SKU-1305,Product 55,1440.64
10106,2021-09-11,13,189.4,INV-74685,SKU-3358,Product 62,2462.2000000000003
10106,2021-10-10,10,173.85,INV-26486,SKU-5912,Product 38,1738.5
10106,2021-10-23,7,132.98,INV-20208,SKU-3231,Product 34,930.8599999999999
10106,2021-10-30,5,56.73,INV-62479,SKU-9688,Product 40,283.65
10106,2021-12-11,10,105.65,INV-62967,SKU-1295,Product 30,1056.5
10106,2021-12-18,6,173.19,INV-43365,SKU-8320,Product 2,1039.1399999999999
10106,2022-02-09,6,171.72,INV-13203,SKU-7499,Product 54,1030.32
10106,2022-05-09,11,151.26,INV-91657,SKU-6196,Product 30,1663.86
10106,2022-05-14,12,93.49,INV-90373,SKU-3072,Product 59,1121.8799999999999
10106,2022-08-19,9,70.9,INV-13778,SKU-1941,Product 20,638.1
10106,2022-09-24,7,202.57,INV-72645,SKU-3784,Product 53,1417.99
10106,2022-11-03,9,151.61,INV-22777,SKU-8936,Product 50,1364.4900000000002
10106,2022-11-05,6,148.85,INV-15640,SKU-4984,Product 27,893.0999999999999
10106,2022-11-19,3,63.15,INV-44256,SKU-4563,Product 46,189.45
10106,2022-12-27,8,76.74,INV-60460,SKU-2593,Product 66,613.92
10107,2021-03-11,4,17.51,INV-32694,SKU-4006,Product 79,70.04
10107,2021-08-11,2,18.07,INV-99218,SKU-5533,Product 19,36.14
10107,2021-10-14,4,41.7,INV-28894,SKU-7225,Product 7,166.8
10108,2021-02-18,4,44.93,INV-58974,SKU-9809,Product 36,179.72
10108,2021-04-05,3,80.08,INV-68081,SKU-7467,Product 99,240.24
10108,2021-05-14,5,41.53,INV-82320,SKU-2545,Product 47,207.65
10108,2021-05-25,5,75.12,INV-96553,SKU-7286,Product 73,375.6
10108,2021-11-04,2,46.47,INV-31803,SKU-4370,Product 31,92.94
10108,2021-11-28,3,30.57,INV-41063,SKU-6492,Product 51,91.71000000000001
10108,2021-12-15,4,80.46,INV-33371,SKU-8975,Product 67,321.84
10108,2022-11-01,5,71.3,INV-35209,SKU-4499,Product 59,356.5
10110,2021-01-26,4,104.16,INV-74168,SKU-3595,Product 6,416.64
10110,2021-03-15,2,48.62,INV-58329,SKU-3216,Product 70,97.24
10110,2021-10-15,3,48.56,INV-73528,SKU-2507,Product 4,145.68
10110,2021-12-29,4,87.55,INV-65366,SKU-2905,Product 94,350.2
10110,2022-01-08,2,67.85,INV-76285,SKU-4051,Product 38,135.7
10110,2022-03-22,2,35.22,INV-98519,SKU-7487,Product 40,70.44
10110,2022-06-09,2,71.77,INV-66546,SKU-4240,Product 68,143.54
10110,2022-07-31,5,111.15,INV-67707,SKU-9062,Product 88,555.75
10110,2022-08-06,2,43.3,INV-99168,SKU-5102,Product 74,86.6
10110,2022-10-07,5,47.3,INV-33289,SKU-8988,Product 39,236.5
10110,2022-11-25,3,66.64,INV-83834,SKU-3553,Product 58,199.92000000000002
10110,2022-12-11,2,35.09,INV-89386,SKU-7732,Product 50,70.18
10111,2021-01-17,2,11.31,INV-72497,SKU-6362,Product 55,22.62
10111,2021-03-24,3,22.32,INV-19376,SKU-1436,Product 10,66.96000000000001
10111,2021-05-20,2,33.46,INV-23890,SKU-7596,Product 3,66.92
10111,2022-01-26,3,22.29,INV-95442,SKU-9664,Product 93,66.87
10111,2022-05-10,1,25.75,INV-88711,SKU-1068,Product 56,25.75
10111,2022-10-30,2,42.42,INV-69056,SKU-9220,Product 38,84.84
10112,2021-02-05,3,159.73,INV-16242,SKU-9145,Product 16,479.18999999999994
10112,2021-05-20,6,157.94,INV-62214,SKU-9710,Product 23,947.64
10112,2021-06-06,10,170.51,INV-31213,SKU-2950,Product 92,1705.1
10112,2021-07-18,6,162.08,INV-59515,SKU-9061,Product 46,972.48
10112,2021-07-31,9,184.82,INV-71248,SKU-7189,Product 18,1663.3799999999999
10112,2021-08-09,3,175.34,INV-38259,SKU-4464,Product 45,526.02
10112,2021-08-18,10,71.5,INV-89401,SKU-1495,Product 84,715.0
10112,2021-11-10,6,82.33,INV-63366,SKU-5079,Product 71,493.98
10112,2022-01-05,3,130.51,INV-44650,SKU-5908,Product 44,391.53
10112,2022-05-15,11,160.9,INV-82807,SKU-5002,Product 65,1769.9
10112,2022-05-26,10,199.85,INV-99676,SKU-3933,Product 78,1998.5
10112,2022-07-12,13,54.9,INV-63711,SKU-2470,Product 88,713.6999999999999
10112,2022-07-22,14,113.06,INV-59581,SKU-6700,Product 31,1582.8400000000001
10112,2022-07-29,3,53.6,INV-18118,SKU-9634,Product 80,160.8
10112,2022-09-07,9,88.32,INV-11949,SKU-1244,Product 49,794.8799999999999
10112,2022-10-21,3,94.89,INV-94698,SKU-4752,Product 21,284.67
10112,2022-11-09,8,221.73,INV-23338,SKU-6984,Product 80,1773.84
10112,2022-11-16,7,161.42,INV-97160,SKU-5815,Product 66,1129.9399999999998
10112,2022-11-23,7,221.1,INV-24464,SKU-8135,Product 14,1547.7
10112,2022-12-14,7,84.66,INV-58638,SKU-5223,Product 38,592.62
10113,2021-06-24,3,11.18,INV-97718,SKU-1244,Product 38,33.54
10113,2021-07-21,1,20.73,INV-90850,SKU-2305,Product 60,20.73
10113,2021-11-27,3,43.06,INV-59280,SKU-2345,Product 5,129.18
10113,2022-04-04,3,36.28,INV-31682,SKU-1078,Product 85,108.84
10113,2022-07-11,1,31.69,INV-74337,SKU-2591,Product 99,31.69
10113,2022-11-19,1,30.53,INV-86579,SKU-4469,Product 78,30.53
10114,2021-02-23,7,49.47,INV-39802,SKU-9411,Product 57,346.28999999999996
10114,2021-03-04,2,46.23,INV-78991,SKU-2691,Product 37,92.46
10114,2021-07-20,3,53.92,INV-78711,SKU-8849,Product 58,161.76
10114,2021-11-17,3,38.93,INV-34714,SKU-5452,Product 84,116.78999999999999
10114,2022-04-26,7,85.61,INV-66215,SKU-1585,Product 99,599.27
10114,2022-04-28,5,62.82,INV-40243,SKU-1092,Product 31,314.1
10114,2022-06-23,3,76.92,INV-60627,SKU-9915,Product 84,230.76
10114,2022-08-16,2,62.97,INV-72803,SKU-1068,Product 21,125.94
10114,2022-09-08,4,62.63,INV-48918,SKU-1472,Product 10,250.52
10115,2021-07-15,2,17.05,INV-69132,SKU-5287,Product 49,34.1
10115,2021-11-10,1,13.96,INV-47880,SKU-2731,Product 38,13.96
10115,2022-03-02,2,36.13,INV-87230,SKU-8574,Product 30,72.26
10115,2022-07-25,2,18.48,INV-17721,SKU-2851,Product 22,36.96
10115,2022-08-29,3,19.35,INV-66927,SKU-9379,Product 91,58.050000000000004
10116,2021-12-12,3,19.91,INV-73012,SKU-7405,Product 51,59.730000000000004
10117,2021-02-22,4,35.11,INV-65308,SKU-4570,Product 61,140.44
10117,2022-04-29,2,35.57,INV-23138,SKU-6934,Product 1,71.14
10117,2022-05-12,3,32.78,INV-94328,SKU-7318,Product 60,98.34
10117,2022-07-21,3,14.16,INV-34107,SKU-6878,Product 86,42.480000000000004
10118,2021-01-12,4,35.3,INV-92606,SKU-6529,Product 1,141.2
10118,2021-08-08,1,25.63,INV-18800,SKU-1308,Product 17,25.63
10118,2022-08-03,3,40.51,INV-84710,SKU-4443,Product 20,121.53
10118,2022-09-05,2,31.05,INV-18698,SKU-5856,Product 8,62.1
10119,2021-06-28,3,23.87,INV-85495,SKU-4733,Product 7,71.61
10119,2021-08-03,4,20.06,INV-60653,SKU-9320,Product 98,80.24
10119,2021-08-23,3,10.83,INV-93310,SKU-5925,Product 21,32.49
10119,2021-09-05,1,29.64,INV-77778,SKU-2358,Product 73,29.64
10119,2022-03-12,2,38.04,INV-37955,SKU-9862,Product 84,76.08
10120,2021-03-04,5,66.03,INV-11649,SKU-3862,Product 98,330.15
10120,2021-03-25,3,83.1,INV-36968,SKU-6681,Product 14,249.29999999999998
10120,2021-05-15,3,69.8,INV-62409,SKU-4235,Product 33,209.39999999999998
10120,2021-06-17,4,33.0,INV-72782,SKU-2360,Product 31,132.0
10120,2021-08-19,4,62.38,INV-81448,SKU-1442,Product 1,249.52
10120,2021-08-27,5,35.02,INV-84722,SKU-1768,Product 19,175.10000000000002
10120,2021-11-04,5,88.66,INV-25772,SKU-8108,Product 75,443.29999999999995
10120,2022-01-19,3,28.71,INV-57907,SKU-9246,Product 35,86.13
10120,2022-01-25,7,64.74,INV-21743,SKU-3507,Product 68,453.17999999999995
10120,2022-02-05,5,41.02,INV-12090,SKU-7070,Product 45,205.10000000000002
10120,2022-02-10,4,67.61,INV-88082,SKU-3154,Product 63,270.44
10120,2022-06-07,6,54.94,INV-35230,SKU-6093,Product 32,329.64
10120,2022-08-31,2,58.27,INV-67872,SKU-6147,Product 45,116.54
10120,2022-10-12,4,104.3,INV-24155,SKU-5733,Product 81,417.2
10120,2022-11-04,5,88.37,INV-92943,SKU-4897,Product 11,441.85
10120,2022-11-16,6,50.77,INV-98004,SKU-8262,Product 29,304.62
10120,2022-12-10,3,65.06,INV-72526,SKU-2088,Product 41,195.18
10121,2021-01-01,6,25.36,INV-71700,SKU-9109,Product 79,152.16
10121,2021-02-11,6,41.93,INV-12455,SKU-1941,Product 53,251.57999999999998
10121,2021-03-11,7,52.47,INV-92952,SKU-2471,Product 20,367.28999999999996
10121,2021-04-09,4,81.12,INV-43132,SKU-1794,Product 79,324.48
10121,2022-04-27,6,68.56,INV-72759,SKU-7041,Product 18,411.36
10121,2022-07-02,6,44.92,INV-45271,SKU-8855,Product 67,269.52
10121,2022-10-25,4,30.19,INV-35143,SKU-7164,Product 1,120.76
10122,2021-01-02,7,51.3,INV-85254,SKU-8156,Product 10,359.09999999999997
10122,2021-09-09,3,74.8,INV-81842,SKU-4005,Product 9,224.39999999999998
10122,2021-10-29,2,72.64,INV-56339,SKU-8446,Product 29,145.28
10122,2022-05-23,5,78.98,INV-51556,SKU-6873,Product 92,394.90000000000003
10122,2022-06-02,7,95.98,INV-38410,SKU-2718,Product 2,671.86
10122,2022-12-01,4,43.27,INV-86387,SKU-8409,Product 27,173.08
10123,2021-05-23,3,19.9,INV-41331,SKU-6585,Product 71,59.699999999999996
10123,2021-10-28,3,19.54,INV-88867,SKU-5516,Product 62,58.62
10123,2022-03-30,3,40.2,INV-44699,SKU-2111,Product 19,120.60000000000001
10123,2022-04-12,1,12.12,INV-81641,SKU-3560,Product 94,12.12
10123,2022-08-19,4,23.82,INV-61116,SKU-7601,Product 94,95.28
10124,2021-04-27,3,39.3,INV-61576,SKU-2934,Product 53,117.89999999999999
10124,2021-09-12,2,26.46,INV-99207,SKU-5863,Product 96,52.92
10124,2022-12-05,2,17.13,INV-20515,SKU-2591,Product 45,34.26
10124,2022-12-12,2,45.66,INV-59449,SKU-9493,Product 82,91.32
10125,2021-02-02,13,62.14,INV-20864,SKU-1043,Product 29,807.82
10125,2021-02-10,12,214.16,INV-71470,SKU-4011,Product 68,2569.92
10125,2021-03-04,10,51.69,INV-80248,SKU-7755,Product 90,516.9
10125,2021-04-13,10,195.88,INV-76186,SKU-1033,Product 65,1958.8
10125,2021-04-23,14,148.21,INV-33636,SKU-1930,Product 69,2074.94
10125,2021-04-30,14,80.96,INV-87391,SKU-2169,Product 1,1133.4399999999998
10125,2021-05-08,13,56.61,INV-67853,SKU-2823,Product 69,735.93
10125,2021-06-03,4,144.27,INV-58700,SKU-9953,Product 42,577.08
10125,2021-06-08,14,154.52,INV-93232,SKU-3962,Product 28,2163.28
10125,2021-07-07,12,101.71,INV-71651,SKU-8828,Product 47,1220.52
10125,2021-07-30,5,84.85,INV-34644,SKU-6725,Product 58,424.25
10125,2021-08-05,7,120.72,INV-17596,SKU-3084,Product 23,845.04
10125,2021-08-08,12,98.15,INV-98644,SKU-7155,Product 83,1177.8000000000002
10125,2021-10-21,6,107.09,INV-14789,SKU-4775,Product 72,642.54
10125,2021-12-15,5,111.87,INV-35551,SKU-4120,Product 32,559.35
10125,2021-12-22,4,103.3,INV-14857,SKU-8806,Product 22,413.2
10125,2021-12-30,14,195.86,INV-70920,SKU-8025,Product 92,2742.04
10125,2022-03-29,11,105.93,INV-47748,SKU-4878,Product 30,1165.23
10125,2022-04-10,13,94.01,INV-71320,SKU-5840,Product 40,1222.13
10125,2022-05-14,8,76.97,INV-95365,SKU-1131,Product 9,615.76
10125,2022-05-31,7,171.28,INV-69459,SKU-3439,Product 60,1198.96
10125,2022-06-16,7,51.74,INV-56995,SKU-3434,Product 86,362.18
10125,2022-08-07,12,92.0,INV-79061,SKU-2796,Product 59,1104.0
10125,2022-09-27,7,128.18,INV-84855,SKU-1191,Product 45,897.26
10126,2021-11-07,1,17.6,INV-47393,SKU-9292,Product 34,17.6
10126,2022-10-21,3,30.18,INV-59116,SKU-5036,Product 44,90.53999999999999
10127,2021-03-13,4,53.72,INV-93790,SKU-4348,Product 66,214.88
10127,2022-01-01,4,37.02,INV-61990,SKU-4385,Product 59,148.08
